custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_225,133.18879,33.16413,776,FALSE,12.3629869,0.138917357
t_226,133.18879,33.20172,449,FALSE,83.78313037,0.253868409
t_227,132.96421,33.12652,776,FALSE,12.3629869,0.138917357
t_228,132.9193,33.12652,776,FALSE,12.3629869,0.138917357
t_229,133.00913,33.12652,776,FALSE,12.3629869,0.138917357
t_230,133.00913,33.16413,776,FALSE,12.3629869,0.138917357
t_231,132.96421,33.16413,776,FALSE,12.3629869,0.138917357
t_232,132.9193,33.16413,776,FALSE,12.3629869,0.138917357
t_233,133.00913,33.20172,776,FALSE,12.3629869,0.138917357
t_234,132.9193,33.20172,776,FALSE,12.3629869,0.138917357
t_235,132.96421,33.20172,776,FALSE,12.3629869,0.138917357
t_236,132.9193,33.23929,776,FALSE,12.3629869,0.138917357
t_237,133.32354,33.3144,600,FALSE,33.08965542,0.184442691
t_238,134.31168,33.35192,600,FALSE,33.08965542,0.184442691
t_239,134.3566,33.38943,600,FALSE,33.08965542,0.184442691
t_240,134.31168,33.38943,600,FALSE,33.08965542,0.184442691
t_241,134.40152,33.42693,600,FALSE,33.08965542,0.184442691
t_242,134.3566,33.42693,600,FALSE,33.08965542,0.184442691
t_243,134.31168,33.42693,600,FALSE,33.08965542,0.184442691
t_244,134.40152,33.4644,600,FALSE,33.08965542,0.184442691
t_245,134.31168,33.4644,600,FALSE,33.08965542,0.184442691
t_246,134.3566,33.4644,600,FALSE,33.08965542,0.184442691
t_247,134.40152,33.50187,600,FALSE,33.08965542,0.184442691
t_248,134.3566,33.50187,600,FALSE,33.08965542,0.184442691
t_249,134.31168,33.50187,600,FALSE,33.08965542,0.184442691
t_250,134.40152,33.53931,600,FALSE,33.08965542,0.184442691
t_251,134.44643,33.4644,600,FALSE,33.08965542,0.184442691
t_252,134.44643,33.50187,600,FALSE,33.08965542,0.184442691
t_253,134.44643,33.53931,600,FALSE,33.08965542,0.184442691
t_254,134.49135,33.53931,600,FALSE,33.08965542,0.184442691
t_255,134.31168,33.53931,479,FALSE,69.35126507,0.236403767
t_256,134.3566,33.53931,600,FALSE,33.08965542,0.184442691
t_257,134.40152,33.57674,600,FALSE,33.08965542,0.184442691
t_258,134.3566,33.57674,641,FALSE,26.03380328,0.171485175
t_259,134.31168,33.57674,641,FALSE,26.03380328,0.171485175
t_260,134.3566,33.61416,417,FALSE,102.6211525,0.27541919
t_261,134.40152,33.61416,600,FALSE,33.08965542,0.184442691
t_262,134.31168,33.61416,776,FALSE,12.3629869,0.138917357
t_263,134.31168,33.65155,389,FALSE,122.5700472,0.297344334
t_264,134.40152,33.65155,776,FALSE,12.3629869,0.138917357
